1927735847,Love嘉乐年华,男,其他,LV 14,信用较好,2014-03-03,,
3190794364.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5858028961,一只懒淼,女,北京,LV 12,信用较好,2016-02-14,,
5499757472,小馒头都夏天,女,福建 福州,LV 9,信用较好,2015-01-29,,
2819546461.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5533425324,这双眼,男,云南,LV 4,信用较好,2015-02-24,,
2880433092,林夕木目心919,女,上海,LV 24,信用较好,2012-07-25,,
1819475965,欧阳_公子,女,广东 广州,LV 20,信用较好,2011-12-20,,
2947355111.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1964136353.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3305287990,Seien是一条大咸鱼,女,湖南 长沙,LV 29,信用较好,2013-04-08,,
3764775881,嘴子1,男,香港,LV 14,信用较好,2013-09-01,,
2461942523,Cher_1217,女,海外 其他,LV 30,信用较好,2011-11-12,,
5246145421.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5545650865.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2438637644,ZHANGLynnn,女,云南 普洱,LV 33,信用较好,2011-10-02,,
3310778335,笔夏生花,女,江苏 扬州,LV 14,信用较好,2013-05-25,,
1939187335.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5750520512,玩呐1994,女,新疆 克拉玛依,LV 9,信用较好,2015-11-06,,
1498262890,微博说的有理,男,北京 东城区,LV 33,信用较好,2011-01-21,,
2465813753,用AK47的小妞,女,河北 衡水,LV 26,信用较好,2011-11-15,,
3273635012.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6138253602,小脚丫520J,女,湖北 武汉,LV 9,信用一般,2017-02-18,,
5876474756,Sophia__minho,女,河南 郑州,LV 14,信用较好,2016-03-07,,
2122441730,Aries紫色幽默,女,广东 深圳,LV 28,信用较好,2011-04-30,,
1819862015,疯了个颠颠,女,内蒙古 鄂尔多斯,LV 5,信用一般,2010-09-16,,
1142279680,故大棠,女,山东 烟台,LV 24,信用极好,2010-07-24,,
5337651373,王源儿头号迷妹,女,江苏 南京,LV 14,信用较好,2014-11-05,,
3749563130,W昂King,男,海外 其他,LV 26,信用极好,2013-08-28,,
5769918829.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5698677777.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2642987540,始终如1111111,男,江苏 无锡,LV 14,信用一般,2011-12-30,,
5286790544.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1814117174,韦德是分卫,男,云南 普洱,LV 25,信用较好,2010-09-14,,
5058576428,夏沫梦熙,女,陕西 安康,LV 14,信用较好,2014-03-04,,
3636716470,戒作,男,广东 深圳,LV 9,信用较好,2013-08-12,verify_yellow,新高地销售员
2041592671,天速水星,男,上海 浦东新区,LV 24,信用较好,2011-04-09,,
6092194304,损倦奉川岛覆兄,女,天津,LV 4,信用一般,2016-12-23,,
5700087501.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6179905855,相守相望不相负,女,北京,LV 7,信用一般,2017-03-21,,
3206810037,小小小丽子小姐,女,北京 朝阳区,LV 23,信用较好,2012-12-29,,
2722477150.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2267829321,绘鸠_,女,北京 东城区,LV 14,信用较好,2011-07-25,,
2692371500.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3628068483,美肤-祛痘-祛斑-瘦身塑形专家,女,辽宁 葫芦岛,LV 9,信用一般,2013-10-10,,
3164753732.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2654964985,-Terrorblade-He,男,辽宁 锦州,LV 24,信用较好,2013-07-15,,
3509557233,想送你一匹马,女,云南 大理,LV 27,信用较好,2013-07-05,,
3608400660,-9月见,男,江苏 南京,LV 22,信用较好,2013-08-03,,
1066367967.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3590916597,孟梨笙,女,云南 保山,LV 9,信用较好,2013-07-12,,
1863668690,琛琛小子,男,上海 杨浦区,LV 38,信用较好,2010-10-28,,
1374339315,裴云春,男,青海 西宁,LV 9,信用极好,2010-02-09,,
3759342750,维美0,女,辽宁 辽阳,LV 26,信用较好,2013-08-31,,
5510975744,凌涀,女,其他,LV 9,信用较好,2015-02-05,,
1826655591.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5699455379.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2478760851,藤小羅,女,贵州 贵阳,LV 19,信用较好,2012-01-05,,
2231868170.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1663426245,小冰糖Da,女,陕西 西安,LV 32,信用较好,2009-11-24,,
2718129764,Audrey少女琳,女,其他,LV 25,信用较好,2012-02-14,,
1081503367,黄天宇,男,上海 闸北区,LV 29,信用较好,2010-02-09,,
5840532302.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5446071475,低头小姐i,女,湖南 张家界,LV 21,信用较好,2014-12-22,,
1839589120,每天要喝益生菌,女,云南 红河,LV 24,信用较好,2010-11-04,,
5175471643,贵哥-y,女,福建 福州,LV 14,信用较好,2014-06-10,,
5160791840,爱燕燕燕燕燕儿,女,海外 其他,LV 9,信用较好,2014-05-29,,
3884653161,青玉案Wy,男,其他,LV 9,信用较好,2013-11-02,,
1642442237.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5804965961.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1511383834.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2031555907.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5992195189.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2951182705,微微笑_b_b,女,湖北 宜昌,LV 27,信用较好,2012-09-17,,
3837578905,微尘雨露,女,其他,LV 9,信用较好,2013-10-06,,
5661389721.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2786359935,z日光倾城z,女,湖南,LV 14,信用较好,2012-05-28,,
5586014613.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2572409080,AAmberya,女,广西 南宁,LV 25,信用极好,2011-11-29,,
5267039291.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1751082607.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5803598018.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5407469470,安雅82881,男,其他,LV 4,信用一般,2014-12-08,,
1848494502,有种来赞我,男,其他,LV 24,信用较好,2010-10-10,,
5182861822,Freaks长尾巴,女,云南 昭通,LV 4,信用一般,2014-06-17,,
2183940827.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2248114795,Krystal1998813,女,云南 昆明,LV 14,信用较好,2011-07-14,,
6123977366,看我一肚子的坏水,女,北京,LV 4,信用一般,2017-01-26,,
3784670055,yangyang鹿,女,北京 东城区,LV 9,信用一般,2014-04-02,,
6001458505,雨婷天未情,男,北京,LV 9,信用一般,2016-08-14,,
1905633747,小资的V,女,黑龙江 哈尔滨,LV 29,信用极好,2010-12-29,,
5917759022,越哥哥g_rgx,男,江西 景德镇,LV 9,信用一般,2016-05-04,,
1777258352,巨米团子,女,云南 昆明,LV 23,信用较好,2010-08-10,,
1490143072,NNNNNICO_YANG,女,广西 南宁,LV 42,信用极好,2010-03-08,,
2288776271.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1814938683.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5632798435,洁伴雨,女,吉林 四平,LV 20,信用较好,2015-06-15,,
3591708611,KendyGolden,女,香港,LV 28,信用较好,2013-07-13,,
3077358212,_o深邃的眼眸,男,浙江 杭州,LV 12,信用较好,2014-06-30,,
3978641482,无空先生,男,上海 浦东新区,LV 23,信用较好,2014-03-28,,
1661112441,卜卦司南鱼,女,福建 厦门,LV 17,信用较好,2011-08-10,,
6090400188,Lightmeo,男,山东 青岛,LV 9,信用一般,2016-12-19,,
5147970927.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1758648821.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2654841211,沉迷masa不可自拔,男,云南 丽江,LV 26,信用较好,2012-03-09,,
3949960221.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2949535920,你不会-故地重游,女,安徽 合肥,LV 14,信用较好,2012-08-13,,
5100989210,一颗四叶草和向日葵,女,河南 郑州,LV 14,信用较好,2014-05-01,,
5166337365,我们白着呢xixi,女,广西 柳州,LV 9,信用一般,2014-06-03,,
3735382690.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5038967581,岕葶,女,其他,LV 4,信用较好,2014-02-17,,
6128436146,熊宝宝要理性,女,其他,LV 4,信用一般,2017-01-31,,
2234206760.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5879629387,再占用昵称看看打你哟,女,广西 南宁,LV 9,信用较好,2016-03-31,,
3224418134,我非倾城被占用,女,辽宁 沈阳,LV 14,信用极好,2013-03-13,,
1227238587,王_小漾,男,云南 丽江,LV 31,信用极好,2009-12-26,,
2607204220.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2236568013,苏打小森森,女,北京,LV 14,信用较好,2011-07-09,,
1425581093,汉书下酒179,男,北京,LV 14,信用极好,2009-11-03,,
2521836465,哦超可爱,女,天津,LV 14,信用较好,2011-12-10,,
5436629679,看什么看小坏蛋,女,其他,LV 9,信用一般,2015-03-06,,
5753518279,我是艺恩,女,云南,LV 9,信用一般,2015-11-12,,
5520832694,董小羊仔,女,辽宁 沈阳,LV 14,信用较好,2015-02-15,,
1879430373,BIGEEEE,女,广西 南宁,LV 35,信用较好,2010-12-07,,
1659931491,nludanjun,女,江西 南昌,LV 29,信用较好,2010-06-16,,
5991575700,zero08813,男,其他,LV 4,信用一般,2016-07-25,,
2244592661,080328_Sarbeeneil,男,其他,LV 21,信用较好,2011-07-13,,
5555943673,糕夏怡v,女,其他,LV 14,信用较好,2015-03-14,,
5450169861,失望再也燃烧不了希望,女,广东 广州,LV 7,信用较好,2014-12-26,,
2209806762.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6200763181,小甜玥的男秘书丶,男,陕西 西安,LV 5,信用一般,2017-04-04,,
2869501420,瀶灁羡鱼,女,安徽 六安,LV 23,信用较好,2012-07-14,,
2668402382,Weaterest,女,四川 成都,LV 24,信用较好,2012-01-16,,
6122666264,文慕月,男,江苏 苏州,LV 4,信用较低,2017-01-25,,
3007951647,水误,女,云南 保山,LV 9,信用较好,2012-10-15,,
5550752787,天山雄鹰201503,男,新疆 乌鲁木齐,LV 4,信用一般,2015-03-12,,
3987030948,遗忘过去84,男,其他,LV 14,信用较好,2014-01-18,,
3746936167,北野523,女,山东 青岛,LV 28,信用极好,2013-08-27,,
1802216135.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1882467991,尤玛YOMA,女,四川 成都,LV 26,信用极好,2010-12-04,,
5828275795,来自西藏的男人,女,云南 丽江,LV 4,信用一般,2016-01-11,,
3411775352,_陳之一,女,江苏 南京,LV 29,信用较好,2013-05-26,,
5041829319,缀缀缀缀缀缀缀,女,湖北 黄石,LV 9,信用较好,2014-02-20,,
3276206861,小小小小小白菜a,女,福建 厦门,LV 14,信用较好,2013-05-05,,
2936696571,_潘多拉-,女,澳门,LV 26,信用较好,2012-09-01,,
5039308406,放逐天涯2014,男,江西 南昌,LV 26,信用极好,2014-02-16,,
1445261824,古竹-思过崖,男,上海 金山区,LV 21,信用较好,2010-09-11,,
2737100323,Super_文文文,女,山西,LV 23,信用较好,2012-05-25,,
2687504573,边不圆,女,北京,LV 32,信用极好,2012-03-30,,
2688510435,_SuMmEr_lAdY,女,青海 西宁,LV 18,信用较好,2012-04-01,,
2720217663,百度记了你的名,女,广东 深圳,LV 29,信用较好,2012-04-24,,
5400428863,文子爱阳光,女,北京,LV 9,信用一般,2014-12-04,,
3345051474,惰性L,女,安徽,LV 13,信用较好,2013-04-20,,
1784206095,DDDDD_Sl,男,黑龙江 哈尔滨,LV 20,信用极好,2013-08-03,,
3428946872.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1616995095,Eliza永恒,女,海外 瑞典,LV 28,信用较好,2011-02-12,,
6115132402,长白山修炼千年土豆精,男,吉林 白山,LV 5,信用一般,2017-01-26,,
5723444910,未央即墨,男,四川 成都,LV 16,信用较好,2015-10-10,,
5014381061,千丨年还生,男,甘肃 兰州,LV 11,信用较好,2014-01-28,,
5853505008.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2921244355,相_合恪清,男,陕西,LV 9,信用较好,2012-08-15,,
2662487953,Astral喵法师,男,广东 深圳,LV 28,信用较好,2012-03-14,,
2194644535,琳虎198,女,其他,LV 21,信用较好,2011-06-23,,
2685608963,泡菜和混混的夫夫生活,男,浙江 杭州,LV 28,信用极好,2012-03-28,verify_yellow,杭州川本品牌设计策划机构CEO白岭
5540178784,米粒1211,男,浙江 绍兴,LV 9,信用较好,2015-03-03,,
5675105472,哒哒k先森,女,上海,LV 9,信用较好,2015-08-12,,
2040490443,苍信宇,男,广东 广州,LV 33,信用极好,2011-03-23,,
5833085739,牛气冲天ss,男,北京,LV 9,信用较好,2016-01-18,,
1102187174,用户gtn2lnikxm,男,其他,LV 2,信用一般,2014-03-07,,
2695935930,不二小姐狒狒,女,福建 宁德,LV 13,信用极好,2012-01-31,,
3607246143,S_洋葱,女,陕西 西安,LV 14,信用较好,2013-07-21,,
2869741020.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5565858599,HUXIN1119,女,其他,LV 9,信用较好,2015-03-21,,
1904473110.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6033718516,雄火龙的红玉,男,其他,LV 9,信用一般,2016-09-29,,
1080026711,陽羡-末人,男,江苏 无锡,LV 25,信用较好,2010-07-29,,
3591481744,间歇性资本主义安慰,男,其他,LV 9,信用较好,2013-07-12,,
5142728683.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5529931636,皮皮猪我们走哇,女,河北 石家庄,LV 9,信用较好,2015-04-07,,
2193576434.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1823001543.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6094730155,关你peace201701,男,福建 南平,LV 4,信用一般,2017-01-06,,
6001853356,窗边的小兔纸,女,河南 商丘,LV 4,信用一般,2016-08-15,,
5456928531,WLDQYCZ哥哥,男,安徽 马鞍山,LV 14,信用较好,2015-01-02,,
1853686431.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3607990193.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1900068914.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3983987318.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5228892872.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1726511650,nowlily,女,四川 成都,LV 30,信用较好,2010-04-07,,
2910619603,BlackZeroLe,女,其他,LV 27,信用极好,2012-08-05,,
5477933536.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5485989845,remember永恒的forever,女,云南 曲靖,LV 14,信用较好,2015-01-18,,
2050476373.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5533381636.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6078598232,蒋沐慕kelly,女,浙江 温州,LV 9,信用一般,2016-12-06,,
5611970301,昼颜J,女,云南 怒江,LV 9,信用较好,2015-05-21,,
5983854356,白粉纷飞,男,浙江 杭州,LV 4,信用一般,2016-07-20,,
3839071867,1894-abus,男,重庆 大足县,LV 14,信用极好,2013-10-08,,
5284969204.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1837545533,Tsen_Hyun,男,广东 广州,LV 32,信用极好,2011-08-28,,
5039818179,peach哈,女,其他,LV 14,信用较好,2014-02-16,,
5417505454,流泪o天使,女,黑龙江 哈尔滨,LV 4,信用一般,2015-02-20,,
1928895821,赵蕊Gemini,女,河北 廊坊,LV 30,信用极好,2011-01-20,,
5586402288,小新新之小藏獒,女,吉林 吉林,LV 9,信用较好,2015-04-13,,
1790138967,Ken王小小小龙,男,海外 美国,LV 14,信用较好,2010-08-08,,
2660012731,虫儿飞cef,女,贵州 贵阳,LV 24,信用较好,2012-03-12,,
2122630621,這個夏w7,女,江西 南昌,LV 12,信用较好,2011-05-06,,
6004429791,大柚子小桔子,女,四川 成都,LV 9,信用一般,2016-08-17,,
2509015112.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2962728451,一只竹筒饭,女,江苏 盐城,LV 28,信用较好,2012-09-27,,
5734906118.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1776370073,我是一个卖报的小黄瓜,女,广东 河源,LV 25,信用较好,2010-07-16,,
1928800823,小英子321-,女,江苏 南京,LV 14,信用较好,2011-01-20,,
5509230885,将地方33530,男,其他,LV 7,信用一般,2015-03-14,,
5964258582,错拥成风o,女,广东 深圳,LV 9,信用一般,2016-06-20,,
5863889394,我霉的小棉袄,女,河南 南阳,LV 9,信用一般,2016-02-21,,
2188915765,超级小萌526,女,辽宁 沈阳,LV 28,信用较好,2011-07-28,,
3370352502.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2208289475,烨小风,男,北京 石景山区,LV 24,信用极好,2011-06-29,verify_yellow,北京巴布科克·威尔科克斯有限公司员检验员
2815990980,蕾蕾viviana,女,重庆,LV 22,信用较好,2012-05-29,,
3196214262.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3350550830,言语美术馆,女,海外,LV 22,信用较好,2013-04-21,,
1846835175,你坑Ken,女,四川 成都,LV 36,信用极好,2010-11-04,,
2604568173,猫犂,女,海外 美国,LV 30,信用极好,2012-01-17,,
1684135460.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3173791415,ac1987128,男,其他,LV 14,信用较好,2013-01-22,,
5518812930.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5504222734,站在最北端,女,其他,LV 9,信用较好,2015-04-14,,
1750675372,小猴nice,女,河北 唐山,LV 14,信用较好,2010-06-04,,
2197129452.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2698502565.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5694589106,小号293619273891手机用户,男,广东 深圳,LV 9,信用较好,2015-09-03,,
1246019624,北斗星天文台,男,山东 青岛,LV 34,信用极好,2010-06-13,verify_yellow,微博科学科普帐号 微博头条文章作者
6055119775.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1581209572.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2611268997,灿哩哩,女,贵州 贵阳,LV 31,信用极好,2012-02-09,,
5186288366,杨丹丹丹丹子,女,重庆,LV 22,信用极好,2014-06-20,,
2765726911,onsra的蜂蜜柚子茶,女,四川,LV 27,信用较好,2012-05-14,,
5460421257,cuuuuuuuuup,女,安徽,LV 9,信用较好,2015-01-03,,
5580139860,发条微博呗,女,其他,LV 9,信用较好,2015-05-03,,
2584800847,唔仔_,男,山东 济南,LV 14,信用较好,2012-01-15,,
6044671662,梁爽55999,男,其他,LV 4,信用一般,2016-10-13,,
3976529169.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2285522035,我要换一个让人一眼就记住的名字,女,河北 邯郸,LV 30,信用极好,2011-08-04,,
2962994867,长羽翼的恶魔,男,浙江 杭州,LV 14,信用较好,2012-09-28,,
3645557031,岁月如歌-END,女,海外 美国,LV 14,信用较好,2013-08-11,,
2513988172.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2882857397,天上飞下一头猪,男,海外 美国,LV 14,信用较好,2012-07-12,,
5863020138,abcfsh110,男,江苏 南京,LV 9,信用较好,2016-02-19,,
2865231442.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3830186653,木子李子棒子,男,江西 南昌,LV 14,信用较好,2013-10-02,,
1407693732,神经曼,女,重庆 沙坪坝区,LV 29,信用较好,2011-05-17,,
2934914691.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3158481734,VirgoBaby丶,女,湖北 武汉,LV 9,信用较好,2013-01-21,,
3118930422,是舟舟阿,女,湖北 武汉,LV 23,信用较好,2013-01-06,,
6030700136,謊癮,女,云南 丽江,LV 9,信用一般,2016-09-24,,
5198743626,煮影君,女,其他,LV 9,信用较好,2014-06-29,,
5696989646.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5849141977,心若向阳心想事成,男,河南 郑州,LV 4,信用一般,2016-02-04,,
2732022347,景_companion,女,湖北 武汉,LV 26,信用较好,2012-04-22,,
2063595917,大囍ttttt,女,云南 昆明,LV 20,信用较好,2011-04-03,,
3134930261,自欺欺人3134930261,女,内蒙古,LV 9,信用较好,2012-11-22,,
2864016734,鹤唳华亭可复得乎,女,江苏 南京,LV 9,信用较好,2012-07-08,,
3202701702,Onepiece_桂子,男,湖北 武汉,LV 23,信用较好,2013-02-26,,
1808064144,Zzz章鱼大队长,女,浙江,LV 25,信用极好,2010-09-07,,
5135413681,丽江牦,男,云南 丽江,LV 10,信用一般,2014-05-08,,
3946556276,郑容和de少女,女,其他,LV 14,信用较好,2013-12-16,,
5187564044.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2119615364.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5731352502.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5128016404,爱露水光针惠儿,女,河北,LV 9,信用较好,2014-05-01,,
2881296712,生命里的阳光明媚,男,其他,LV 30,信用较好,2012-07-26,,
2528394567,两只小蜜蜂啊木马_,女,湖南 长沙,LV 24,信用较好,2011-12-13,,
6048643740,朱啊朱yyyyyy,女,四川 绵阳,LV 9,信用一般,2016-10-20,,
1833898287,iamsueeee,女,广东 深圳,LV 29,信用较好,2010-10-19,,
2608158071,一级女巫哈,女,辽宁 大连,LV 17,信用极好,2012-01-29,,
5844212792.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2779989845,抓破头皮想的名字,男,浙江 嘉兴,LV 9,信用较好,2012-09-14,,
1782867027,陳乜乜小姐,女,广东 深圳,LV 29,信用较好,2010-08-14,,
1601404994,夏__若離,女,海外 泰国,LV 26,信用较好,2010-09-25,,
2515761842,没心没肺小二二,女,广西 钦州,LV 24,信用较好,2011-11-05,,
5743083164,Mayuyuno弗兰,女,广东 惠州,LV 9,信用较好,2015-11-01,,
5576499269,阿里神蹦gg,男,山西 大同,LV 14,信用较好,2015-03-29,,
5782288344,大海无边5782288344,女,云南 昆明,LV 8,信用较好,2015-12-05,,
6020233245.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5482060932,荹鬊娫橴,女,河南 信阳,LV 9,信用较好,2015-01-16,,
2885269070,伍大五,女,重庆,LV 24,信用较好,2012-08-01,,
2510220073,绿色小小花瓣,女,广东 广州,LV 13,信用一般,2011-12-04,,
5514890164.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3265106812,温吞的小乌龟,女,江苏 南京,LV 9,信用较好,2013-03-17,,
2646160587,路尼美呀,女,安徽,LV 24,信用较好,2012-02-29,,
3311094061,pourtry,女,云南 昆明,LV 9,信用较好,2013-05-25,,
5617142981,Winky_宫宫,女,内蒙古,LV 9,信用较好,2016-03-13,,
6112475534,是小号不是大号别发错了,男,天津,LV 9,信用一般,2017-01-22,,
5268134799,蒋大鹏要改掉杨小星的臭毛病,男,浙江 金华,LV 11,信用较好,2014-08-25,,
1827285435,走失的村长,男,其他,LV 33,信用较好,2010-10-08,,
5993793439,废材川,女,福建,LV 9,信用一般,2016-07-30,,
3305935760,一骑红马风风风风扬,女,四川,LV 14,信用较好,2013-05-07,,
3496501803.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1574774327,古一统,男,台湾 台北市,LV 31,信用较好,2010-11-14,,
2838877982,郑小诗最讨厌吃肥肉,女,云南 昆明,LV 21,信用较好,2012-06-19,,
1322933811.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2562514904,抬杠少年-,男,其他,LV 23,信用较好,2011-11-26,,
1452512322,海上葫芦,女,海外 日本,LV 31,信用极好,2010-04-18,,
5847751126,可爱的小妖晶_,女,河南 信阳,LV 9,信用一般,2016-02-02,,
5789932128.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5092619977,SHEROGRACE,女,江苏 无锡,LV 26,信用较好,2014-04-01,,
2352050977,hdk-op,男,四川 成都,LV 31,信用极好,2011-09-10,,
5641733471.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1853511090,手机用户1853511090,男,上海,LV 4,信用较好,2010-10-14,,
1002626681,一凡父,男,其他,LV 29,信用较好,2011-07-29,,
1820677524.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1459722754.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2905584991,女奇葩肉肉,女,内蒙古 包头,LV 14,信用较好,2012-08-07,,
1819956363,real郁离子,女,北京 海淀区,LV 22,信用较好,2010-09-15,,
5029014769,囍三潼囍,女,云南 昆明,LV 9,信用较好,2014-02-08,,
5381682767,卓卓孙,女,吉林 四平,LV 14,信用较好,2014-11-20,,
5588082039,LY说不清道不明,女,云南 玉溪,LV 14,信用较好,2015-05-10,,
1964727263,攀的小乌龟,男,广东 东莞,LV 24,信用较好,2011-02-12,,
5122042516,我疯起来连我自己都怕E,男,其他,LV 20,信用较好,2014-04-24,,
3465158652,逗大闹天宫,男,其他,LV 14,信用较好,2013-05-15,,
2916610315.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1804631867,草莓还是蓝莓,女,其他,LV 27,信用较好,2010-08-28,,
2737743231,UC市场部总监,男,其他,LV 14,信用较好,2012-04-26,,
5140920319.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1826259233,咕噜咕噜嗝嗝,男,广东,LV 33,信用较好,2010-10-05,,
5624049400.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2761573030.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1795705622,鱼鰰,男,其他,LV 21,信用较好,2012-01-06,,
2346276920,在冶Zaya,女,江苏 常州,LV 24,信用较好,2011-08-26,,
1641412675.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3215904043.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2830795902,张张张小木,男,山东 淄博,LV 27,信用极好,2012-06-11,verify_yellow,  淄博广播电视技术中心职员
2923233015,囍_脑,女,辽宁,LV 24,信用较好,2012-08-17,,
2373587675.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
6052786485,wuli苒燃然,男,其他,LV 9,信用一般,2016-10-22,,
2215629654.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1751307665,Jessieeili,女,其他,LV 33,信用较好,2010-06-05,,
2941556337,華-AWC,男,上海 浦东新区,LV 14,信用较好,2014-03-04,,
3166262930,_许芮芮,女,广西 梧州,LV 29,信用较好,2013-01-24,,
5191870810,噼里啪啦心碎了_325,女,广西,LV 4,信用一般,2014-06-24,,
2279524083,小粮票杨泽慧,女,海外 其他,LV 26,信用极好,2011-08-01,,
3476888527,鱼巷口,女,湖南 长沙,LV 14,信用较好,2013-05-29,,
5750126357,桃子养了一只猫L,女,山东 济南,LV 9,信用较好,2015-11-05,,
1825884711.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
1647565482.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
5673191758,我是徐雪娟,女,江苏 常州,LV 9,信用一般,2015-08-10,,
3789264647.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
3072405522,封狐狸vvv,女,山东 青岛,LV 29,信用较好,2012-11-20,,
5625785364,Oo北方姑娘oO,女,其他,LV 9,信用较好,2015-06-07,,
3108453491,西经九十度_南纬一度,女,其他,LV 23,信用较好,2012-12-09,,
2304497987,shadowww-7,女,海外 其他,LV 27,信用较好,2011-08-15,,
5827639700.0,,男,,,暂无信用分,1970-01-01,verify_yellow,
2982442077,岁月漫漫长-,女,河南 郑州,LV 14,信用较好,2012-10-03,,
1912914481,Kimbeelee,女,广东 深圳,LV 33,信用较好,2011-01-06,,
